CarID,Direction,WaitingTime,CrossingTime,ArrivalTime
4220,right,0.0,1.0,0.0010946546716561478
8515,left,0.0,1.0,0.0015230759171991348
5761,left,0.9996703836723688,1.0000000000000002,0.0018526922448303118
3932,right,0.9971924971912518,1.0,0.0039021574804043446
4657,left,1.9962388510458213,1.0,0.005284224871378029
4727,left,2.9961019824930313,1.0,0.0054210934241682995
6145,left,3.9951027746493395,1.0,0.0064203012678598625
1152,right,1.992992752950579,1.0,0.008101901721077054
7078,right,2.9929765444626897,0.9999999999999996,0.008118110208966689
361,left,4.992912776774218,1.0,0.008610299142981503
7882,right,3.990682457539825,1.0,0.010412197131830503
1228,right,4.988981602106392,1.0,0.012113052565263516
6738,right,5.988587618913838,1.0,0.012507035757817198
7615,left,5.98745801336533,1.0,0.014065062551869012
9497,left,6.986917424754553,0.9999999999999991,0.014605651162645783
5129,left,7.986727021197902,1.0,0.014796054719296015
4081,left,8.984638000626013,1.0,0.016885075291184215
3425,left,9.983790135773118,1.0,0.017732940144080667
872,right,6.982324075065341,1.0,0.01877057960631534
1352,right,7.9810356939248255,1.0,0.020058960746830445
1804,right,8.980422033709708,1.0,0.020672620961947885
4296,right,9.978485402077894,1.0,0.022609252593761564
8314,right,10.978400978585785,1.0,0.022693676085869807
8069,left,10.978653006842674,1.0,0.02287006907452538
6355,left,11.977797555610772,1.0,0.023725520306425718
100,right,11.976725828539557,1.0,0.024368826132099564
9443,left,12.976635122756111,1.0,0.02488795316108794
979,left,13.976429284434248,1.0,0.025093791482949657
7135,left,14.976007419789967,1.0,0.025515656127231834
2792,right,12.975168094806484,1.0,0.02592655986517145
3093,left,15.974430261464244,1.0,0.02709281445295475
1693,left,16.972734199262305,1.0,0.028788876654893825
109,left,17.970985726058828,1.0,0.030537349858369423
8052,right,13.97048391199909,1.0,0.030610742672565472
4979,left,18.97024771027369,1.0,0.03127536564351052
1997,left,19.969757748965883,1.0,0.031765326951315176
9828,right,14.968559366121857,0.9999999999999982,0.0325352885497987
5440,right,15.964817891347504,1.0,0.036276763324150085
9739,left,20.965133070603713,1.0,0.036390005313486906
5602,right,16.96425646761163,1.0,0.036838187060025396
3031,left,21.96270363535981,1.0,0.038819440557389395
8977,left,22.96203260914529,1.0,0.039490466771909816
6482,right,17.95994505650898,1.0,0.04114959816267194
6559,left,23.957855120316367,1.0,0.043667955600831254
5448,right,18.954650810829705,1.0,0.046443843841947885
2232,right,19.95455855856234,1.0,0.046536096109315306
5751,left,24.95467883938182,1.0,0.04684423653537939
9335,left,25.9546086922787,1.0,0.04691438363849776
9832,right,20.95241967398972,1.0,0.0486749806819331
6805,left,26.95202703512428,1.0,0.04949604079291681
2155,left,27.94995202112713,1.0,0.051571054790068294
5358,right,21.949047996822944,1.0,0.05204665784870999
559,left,28.949416491141996,1.0,0.05210658477520336
9896,right,22.948911587665755,1.0,0.05218306700589759
4001,left,29.946520202376625,1.0,0.05500287354057387
8945,left,30.945047601452313,1.0,0.05647547446488543
1411,left,31.940909241241844,1.0,0.06061383467535486
335,left,32.93969532348928,1.0,0.061827752427916494
1452,right,23.93841559759871,1.0,0.06267905707294519
4484,right,24.937072372491627,1.0,0.06402228218002626
5779,left,33.93719122186567,1.0,0.06433185405152808
7529,left,34.93706003063352,1.0,0.0644630452836803
8715,left,35.936294827687306,1.0,0.0652282482298927
9063,left,36.9354941162424,1.0,0.06602895967479872
2898,right,25.93400263409671,1.0,0.06709202057494479
5686,right,26.93213524909182,1.0,0.0689594055798326
6416,right,27.930802929299972,1.0,0.07029172537168171
5910,right,28.93017406008957,1.0,0.07092059458208455
5056,right,29.92742008071639,1.0,0.07367457395526356
3764,right,30.926649079760868,1.0,0.0744455749107853
5211,left,37.92694081597696,1.0,0.07458225994023682
8728,right,31.926052543332872,1.0,0.07504211133878336
7979,left,38.9254774929546,1.0,0.07604558296260167
4457,left,39.92544165492138,1.0,0.07608142099581716
5138,right,32.92377692663362,1.0,0.07731772803803216
8117,left,40.92420371476153,1.0,0.07731936115566773
9078,right,33.922943821632,1.0,0.07815083303964854
3576,right,34.92277061113341,1.0,0.07832404353824263
7727,left,41.92278614390844,1.0,0.07873693200875609
8416,right,35.9213021496821,1.0,0.07979250498955537
3115,left,42.92104301228113,1.0,0.08048006363606808
2809,left,43.92047861273513,1.0,0.08104446318206504
168,right,36.91997319745607,1.0,0.08112145721557718
