CarID,Direction,WaitingTime,CrossingTime,ArrivalTime
7888,right,10290.874621649047,1.0,5.125739407704971
1243,left,10291.874247254267,1.0,5.126113802485061
2532,right,10292.874221438407,1.0,5.126139618346258
7173,left,10293.874009964646,1.0,5.126351092107883
12667,left,10294.87363475213,1.0,5.126726304623073
737,left,10295.873564743511,1.0,5.126796313241163
12772,right,10296.873505685851,1.0,5.126855370901505
16112,right,10297.873149924719,1.0,5.127211132034216
17318,right,10298.871787299384,1.0,5.1285737573693595
18047,left,10299.871350761157,1.0,5.129010295594823
16713,left,10300.8705528391,1.0,5.129808217652997
15731,left,10301.869848046439,1.0,5.130513010312889
2911,left,10302.869465480262,1.0,5.13089557649015
7527,left,10303.869144403949,1.0,5.131216652804479
18563,left,10304.868757457129,1.0,5.131603599624027
767,left,10305.868612691635,1.0,5.131748365118827
5820,right,10306.868582262583,1.0,5.131778794169044
6161,left,10307.868301730816,1.0,5.132059325937101
15600,right,10308.868089939388,1.0,5.132271117364757
6222,right,10309.867707881815,1.0,5.132653174938976
17065,left,10310.86745165667,1.0,5.132909400083069
5106,right,10311.867428950487,1.0,5.132932106265857
19602,right,10312.867099494355,1.0,5.133261562397989
17192,right,10313.866792242146,1.0,5.1335688146065745
12031,left,10314.866201800642,1.0,5.1341592561115945
9579,left,10315.865977905665,1.0,5.13438315108747
2255,left,10316.864936207925,1.0,5.135424848827546
13167,left,10317.863755971906,1.0,5.136605084847206
14923,left,10318.861958842703,1.0,5.138402214050387
3497,left,10319.86118702938,1.0,5.139174027372499
1620,right,10320.860162554485,1.0,5.140198502266835
9305,left,10321.859835082645,1.0,5.140525974107277
12671,left,10322.859349631715,1.0,5.1410114250382275
18956,right,10323.858948337785,1.0,5.141412718966611
10083,left,10324.858906511692,1.0,5.141454545060827
17722,right,10325.856886730073,1.0,5.14347432668036
15190,right,10326.856764723614,1.0,5.143596333139449
15514,right,10327.856192347443,1.0,5.144168709309374
11646,right,10328.855355315703,1.0,5.145005741050181
450,right,10329.854874827093,1.0,5.14548622965874
3794,right,10330.854444381768,1.0,5.145916674983867
8318,right,10331.854164201735,1.0,5.146196855018344
5253,left,10332.853852459804,1.0,5.146508596947904
11433,left,10333.852684473459,1.0,5.147676583293626
6639,left,10334.852273182647,1.0,5.148087874105646
12373,left,10335.850661929226,1.0,5.149699127527201
17285,left,10336.850546218344,1.0,5.149814838409722
17758,right,10337.85004672678,1.0,5.150314329972777
18803,left,10338.85002553185,1.0,5.150335524902575
15170,right,10339.849005457463,1.0,5.151355599289431
1352,right,10340.846888096969,1.0,5.1534729597839615
364,right,10341.845944151215,1.0,5.1544169055377225
16916,right,10342.845751789328,1.0,5.154609267425093
18918,right,10343.845653715967,1.0,5.154707340785654
16232,right,10344.84550693522,1.0,5.154854121532314
4374,right,10345.845413336136,1.0,5.154947720616503
3492,right,10346.84499335445,1.0,5.155367702301396
18491,left,10347.84494134879,1.0,5.155419707961848
11986,right,10348.844454826187,1.0,5.155906230566436
2116,right,10349.844445259638,1.0,5.155915797114514
11606,right,10350.84441707589,1.0,5.155943980863076
7190,right,10351.843560964835,1.0,5.1568000919183365
3642,right,10352.84344941701,1.0,5.156911639742225
10623,left,10353.842257356348,1.0,5.15810370040529
15641,left,10354.842233778778,1.0,5.158127277974753
8156,right,10355.842149827562,1.0,5.158211229191487
5642,right,10356.841139205739,1.0,5.159221851014081
15621,left,10357.840957809261,1.0,5.159403247491316
8032,right,10358.840797164652,1.0,5.15956389210126
11637,left,10359.840673136872,1.0,5.159687919880137
3346,right,10360.840340125427,1.0,5.1600209313261525
6769,left,10361.839928064084,1.0,5.160432992669174
2719,left,10362.839840782231,1.0,5.160520274521434
4140,right,10363.83953670338,1.0,5.160824353371632
70,right,10364.838911226814,1.0,5.161449829939223
