CarID,Direction,WaitingTime,CrossingTime,ArrivalTime
6024,right,8833.176278824549,1.0,8.824125732558809
5152,right,8834.17592543746,1.0,8.824479119648913
13701,left,8825.175771330953,1.0,8.82458191097676
16421,left,8826.174149949466,1.0,8.826203292462235
3457,left,8827.17414120093,1.0,8.82621204099744
11803,left,8828.173569559625,1.0,8.82678368230352
12593,left,8829.17304431671,1.0,8.827308925218322
16636,right,8835.172720172439,1.0,8.827684384669656
5365,left,8830.172638854534,1.0,8.827714387394328
603,left,8831.172631407495,1.0,8.827721834433413
1057,left,8832.171913126716,1.0,8.828440115212608
17069,left,8833.171290005237,1.0,8.829063236690937
5727,left,8834.170667122942,1.0,8.829686118986697
19817,left,8835.170611533327,1.0,8.829741708600896
14483,left,8836.169454080708,1.0,8.830899161220417
14822,right,8836.168533856886,1.0,8.831870700221506
19599,left,8837.168302103204,1.0,8.832051138725404
10939,left,8838.167765632297,1.0,8.832587609630897
18328,right,8837.16739618461,1.0,8.833008372497353
13978,right,8838.167368047287,1.0,8.833036509820749
8953,left,8839.165818606065,1.0,8.834534635864614
4989,left,8840.165359061999,1.0,8.834994179930023
14036,right,8839.164468337285,1.0,8.835936219822356
3562,right,8840.164438564438,1.0,8.83596599267019
474,right,8841.164295000963,1.0,8.836109556145267
19674,right,8842.164217193485,1.0,8.836187363622493
4480,right,8843.162343544978,1.0,8.838061012130124
2010,right,8844.162025195808,1.0,8.838379361298427
16692,right,8845.16103593787,1.0,8.839368619237282
13340,right,8846.160753031483,1.0,8.839651525624275
17822,right,8847.160714580097,1.0,8.839689977010668
3340,right,8848.16013350986,1.0,8.84027104724657
313,left,8841.159657614646,1.0,8.84069562728303
11930,right,8849.158978126712,1.0,8.841426430396009
8336,right,8850.157981856983,1.0,8.842422700125042
4239,left,8842.157664522736,1.0,8.842688719193122
10334,right,8851.157703023244,1.0,8.842701533864323
17641,left,8843.157014252354,1.0,8.84333898957407
19773,left,8844.15699611384,1.0,8.843357128090197
6430,right,8852.156823279141,1.0,8.843581277966337
13577,left,8845.156695087482,1.0,8.84365815444681
5668,right,8853.15642601764,1.0,8.843978539467587
16820,right,8854.156408539628,1.0,8.843996017479338
12367,left,8846.15496026145,1.0,8.845392980478655
919,left,8847.153811594946,1.0,8.846541646983127
19767,left,8848.153710917479,1.0,8.846642324450725
6814,right,8855.153725605094,1.0,8.846678952013816
2040,right,8856.153330912959,1.0,8.847073644148434
6953,left,8849.15314021871,1.0,8.847213023218789
14348,right,8857.151780292636,1.0,8.848624264472493
5288,right,8858.149435530417,1.0,8.850969026690116
15595,left,8850.149217318698,1.0,8.851135923230578
8983,left,8851.149214015912,1.0,8.851139226017752
5535,left,8852.149178308984,1.0,8.851174932944584
334,right,8859.148080635103,1.0,8.852323922005516
18090,right,8860.147863005513,1.0,8.852541551594715
6512,right,8861.147592397268,1.0,8.852812159839882
16108,right,8862.147512724096,1.0,8.852891833012528
1467,left,8853.146876232802,1.0,8.853477009126337
19391,left,8854.146746931085,1.0,8.853606310843164
17685,left,8855.145452250945,1.0,8.85490099098339
6163,left,8856.145177311357,1.0,8.855175930572742
3831,left,8857.144392107084,1.0,8.855961134844982
15062,right,8863.143139209275,1.0,8.857265347833563
1974,right,8864.14255016657,1.0,8.85785439053766
7971,left,8858.141659804889,1.0,8.858693437040191
8305,left,8859.141616507479,1.0,8.858736734449376
6307,left,8860.141062168144,1.0,8.859291073783558
9978,right,8865.14108816184,1.0,8.859316395267552
4531,left,8861.140402369872,1.0,8.859950872056881
8431,left,8862.138864699024,1.0,8.861488542905578
10965,left,8863.13870453349,1.0,8.861648708438231
1790,right,8866.13778526005,1.0,8.862619297056888
5440,right,8867.1373408353,1.0,8.863063721807906
1444,right,8868.137251567556,1.0,8.863152989552624
9859,left,8864.136865117305,1.0,8.863488124624336
1643,left,8865.136836936124,1.0,8.863516305805199
13495,left,8866.136738614727,1.0,8.863614627201756
701,left,8867.136492957272,1.0,8.863860284656228
18789,left,8868.136391267251,1.0,8.863961974677839
2853,left,8869.136140362572,1.0,8.864212879356842
2878,right,8869.136143162637,1.0,8.864261394470457
3215,left,8870.135342967156,1.0,8.865010274773297
15594,right,8870.134272144907,1.0,8.866132412201189
13126,right,8871.134012983239,1.0,8.866391573868787
17368,right,8872.133924013599,1.0,8.8664805435085
19520,right,8873.132804380703,1.0,8.867600176405224
1936,right,8874.132386402638,1.0,8.8680181544687
2461,left,8871.132073196823,1.0,8.868280045106218
787,left,8872.131861215023,1.0,8.868492026905594
8597,left,8873.131742365616,1.0,8.868610876312244
8172,right,8875.130551850378,1.0,8.869852706730462
19318,right,8876.13053474356,1.0,8.869869813549089
13736,right,8877.129965404307,1.0,8.87043915280134
8791,left,8874.12946534941,1.0,8.870887892519693
6719,left,8875.129411694019,1.0,8.870941547908966
8501,left,8876.129216891472,1.0,8.871136350457764
15227,left,8877.12892428717,1.0,8.871428954758668
